Unnamed: 0,Date,User,Tweet,Location,ppt,sentiment
848,2023-04-10 20:13:35.873631840,User_847,@jokowi putin kirim salam... pake rudal,"Bekasi, Indonesia","['jokowi', 'putin', 'kirim', 'salam', 'pake', 'rudal']",negatif
849,2023-04-10 20:15:01.842786069,User_848,"rt @abu_gibran_: selamat hari raya idul adha mohon maaf lahir dan batin
https://t.co/morcskylt1
@jokowi @prabowo @aniesbaswedan @sa…","Bandung, Indonesia","['rt', 'abu', 'gibran', 'selamat', 'hari', 'raya', 'idul', 'adha', 'mohon', 'maaf', 'lahir', 'batin', 'https', 't', 'co', 'morcskylt1', 'jokowi', 'prabowo', 'aniesbaswedan', 'sa']",positif
850,2023-04-10 20:16:27.811940298,User_849,"@erickthohir @jokowi wkwkek tugas presiden gw rasa gak harus turun langsung untuk memberi bantuan dek thohir
itu… https://t.co/6psnuewqys","Jakarta, Indonesia","['erickthohir', 'jokowi', 'wkwkek', 'tugas', 'presiden', 'gw', 'rasa', 'gak', 'turun', 'langsung', 'beri', 'bantu', 'dek', 'thohir', 'itu', 'https', 't', 'co', '6psnuewqys']",negatif
851,2023-04-10 20:17:53.781094527,User_850,"@erickthohir @jokowi maaf sebelumnya pak.
pantas saja jika pertumbuhan ekonomi indonesia begini² saja, harga pangan… https://t.co/xrpyhxjtl2","Bandung, Indonesia","['erickthohir', 'jokowi', 'maaf', 'belum', 'pak', 'pantas', 'tumbuh', 'ekonomi', 'indonesia', 'begini', 'saja', 'harga', 'pangan', 'https', 't', 'co', 'xrpyhxjtl2']",negatif
852,2023-04-10 20:19:19.750248756,User_851,@jayusman92 @erickthohir @jokowi gada yg bisa dipercaya ya,"Bekasi, Indonesia","['jayusman92', 'erickthohir', 'jokowi', 'gada', 'yg', 'percaya']",negatif
853,2023-04-10 20:20:45.719402985,User_852,@veelaarhie @listyosigitp @jokowi @mohmahfudmd @divhumas_polri masih tidur...!! https://t.co/lrzrckxaj2,"Bekasi, Indonesia","['veelaarhie', 'listyosigitp', 'jokowi', 'mohmahfudmd', 'divhumas', 'polri', 'tidur', 'https', 't', 'co', 'lrzrckxaj2']",negatif
854,2023-04-10 20:22:11.688557213,User_853,@drpriono1 @jokowi @budigsadikin sales vaccin 😂😂,"Bandung, Indonesia","['drpriono1', 'jokowi', 'budigsadikin', 'sales', 'vaccin']",negatif
855,2023-04-10 20:23:37.657711442,User_854,"@kangdede78 @jokowi @divhumas_polri tolong itu badan polisinya bisa dikondisikan, agar terlihat lebih sehay 😔
taku… https://t.co/wcs0jevzgj","Bekasi, Indonesia","['kangdede78', 'jokowi', 'divhumas', 'polri', 'badan', 'polisi', 'kondisi', 'lihat', 'lebih', 'sehay', 'taku', 'https', 't', 'co', 'wcs0jevzgj']",negatif
856,2023-04-10 20:25:03.626865671,User_855,menteri pilihan @jokowi njijiki bgt ini. klo nggak dicopot sih keterlaluan. atau yg nggak nyopot yg keterlaluan. https://t.co/2mxjovbkd5,"Bandung, Indonesia","['menteri', 'pilih', 'jokowi', 'njijiki', 'bgt', 'ini', 'klo', 'copot', 'sih', 'terlalu', 'yg', 'nyopot', 'yg', 'terlalu', 'https', 't', 'co', '2mxjovbkd5']",negatif
857,2023-04-10 20:26:29.596019900,User_856,@marquez__93 @jokowi ganti mentri pertanian.,"Bekasi, Indonesia","['marquez', '93', 'jokowi', 'ganti', 'tri', 'tani']",negatif
858,2023-04-10 20:27:55.565174129,User_857,@heryidris5 @divhumas_polri @ccicpolri sudah saatnya pemerintah mengevaluasi kinerja aparat hukum yang diam saja me… https://t.co/o22gzvcouu,"Bekasi, Indonesia","['heryidris5', 'divhumas', 'polri', 'ccicpolri', 'saat', 'perintah', 'evaluasi', 'kerja', 'aparat', 'hukum', 'diam', 'me', 'https', 't', 'co', 'o22gzvcouu']",positif
859,2023-04-10 20:29:21.534328358,User_858,rt @parwatyrizky: menteri bumn @erickthohir bersama presiden @jokowi melaksanakan shalat idul adha 1443 hijriah di masjid istiqlal jakarta…,"Bandung, Indonesia","['rt', 'parwatyrizky', 'menteri', 'bumn', 'erickthohir', 'sama', 'presiden', 'jokowi', 'laksana', 'shalat', 'idul', 'adha', '1443', 'hijriah', 'masjid', 'istiqlal', 'jakarta']",positif
860,2023-04-10 20:30:47.503482587,User_859,@jokowi ulurkan tangan biar di anggap membantu😢 https://t.co/evqz4yqyne,"Bandung, Indonesia","['jokowi', 'ulur', 'tangan', 'biar', 'anggap', 'bantu', 'https', 't', 'co', 'evqz4yqyne']",positif
861,2023-04-10 20:32:13.472636815,User_860,@erickthohir @jokowi kalau ini memacu ekonomi rakyat mana pak??? https://t.co/khvi8gjcvf,"Bandung, Indonesia","['erickthohir', 'jokowi', 'kalau', 'pacu', 'ekonomi', 'rakyat', 'mana', 'pak', 'https', 't', 'co', 'khvi8gjcvf']",negatif
862,2023-04-10 20:33:39.441791044,User_861,@e_mtd119 @yusuf_dumdum @jokowi itu gak hebat.. klo ini baru hebat lengend bnget nyet .. diliput special bertahun t… https://t.co/y2pkeb6edg,"Bekasi, Indonesia","['e', 'mtd119', 'yusuf', 'dumdum', 'jokowi', 'gak', 'hebat', 'klo', 'baru', 'hebat', 'lengend', 'bnget', 'nyet', 'liput', 'special', 'tahun', 't', 'https', 't', 'co', 'y2pkeb6edg']",negatif
863,2023-04-10 20:35:05.410945273,User_862,@yaniarsim @jokowi un b i have. us b a. i will get back a little more research for you and the girls un info to. sa… https://t.co/b6av9kgiib,"Bekasi, Indonesia","['yaniarsim', 'jokowi', 'un', 'b', 'i', 'have', 'us', 'b', 'a', 'i', 'will', 'get', 'back', 'a', 'little', 'more', 'research', 'for', 'you', 'and', 'the', 'girls', 'un', 'info', 'to', 'sa', 'https', 't', 'co', 'b6av9kgiib']",positif
864,2023-04-10 20:36:31.380099502,User_863,"@arisprayogo20 @jokowi niku saget dipecat nopo dituntut penyalahgunaan kekuwasaan, ngoten nggih, mas aris?
utawi s… https://t.co/ryfndiuybl","Surabaya, Indonesia","['arisprayogo20', 'jokowi', 'niku', 'saget', 'pecat', 'nopo', 'tuntut', 'penyalahgunaan', 'kekuwasaan', 'ngoten', 'nggih', 'mas', 'aris', 'utawi', 's', 'https', 't', 'co', 'ryfndiuybl']",negatif
865,2023-04-10 20:37:57.349253731,User_864,@jokowi anda percaya?,"Surabaya, Indonesia","['jokowi', 'percaya']",netral
866,2023-04-10 20:39:23.318407960,User_865,"rt @theowl168: presiden @jokowi serahkan bansos untuk pacu pertumbuhan ekonomi dan jaga daya beli masyarakat
presiden joko widodo mengawal…","Bekasi, Indonesia","['rt', 'theowl168', 'presiden', 'jokowi', 'serah', 'bansos', 'pacu', 'tumbuh', 'ekonomi', 'jaga', 'daya', 'beli', 'masyarakat', 'presiden', 'joko', 'widodo', 'awal']",positif
867,2023-04-10 20:40:49.287562189,User_866,@odhe231 @jokowi @kspgoid udah diblacklist ketauan dikasih amanah bukannya kerja bener malah cuma cari kekuasaan untuk keluarga.,"Bekasi, Indonesia","['odhe231', 'jokowi', 'kspgoid', 'udah', 'diblacklist', 'tau', 'kasih', 'amanah', 'bukan', 'kerja', 'bener', 'malah', 'cuma', 'cari', 'kuasa', 'keluarga']",negatif
868,2023-04-10 20:42:15.256716417,User_867,"klo rr terlalu pintar lah ,gw pke yg simpel aja,klo skrg kejadian kek srilangka ya engga,krn ditiban hutang terus,d… https://t.co/gqkyem22wb","Bekasi, Indonesia","['klo', 'rr', 'terlalu', 'pintar', 'lah', 'gw', 'pke', 'yg', 'simpel', 'aja', 'klo', 'skrg', 'jadi', 'kek', 'srilangka', 'engga', 'krn', 'tib', 'hutang', 'terus', 'd', 'https', 't', 'co', 'gqkyem22wb']",negatif
869,2023-04-10 20:43:41.225870646,User_868,"@erickthohir @jokowi bantuan, do'i pulang diambilin lagi...
wkwkwkkwkwkkk","Jakarta, Indonesia","['erickthohir', 'jokowi', 'bantu', 'do', 'i', 'pulang', 'diambilin', 'lagi', 'wkwkwkkwkwkkk']",negatif
870,2023-04-10 20:45:07.195024875,User_869,@genbewise @erickthohir @jokowi si erick didengar😂,"Bekasi, Indonesia","['genbewise', 'erickthohir', 'jokowi', 'si', 'erick', 'dengar']",netral
871,2023-04-10 20:46:33.164179104,User_870,@erickthohir @jokowi 2024 nanti jangan mau di tipu para bajingan sialan ini lagi... https://t.co/8mhwfjgbwf,"Bandung, Indonesia","['erickthohir', 'jokowi', '2024', 'jangan', 'mau', 'tipu', 'bajing', 'sial', 'lagi', 'https', 't', 'co', '8mhwfjgbwf']",negatif
872,2023-04-10 20:47:59.133333333,User_871,rt @gratisterbaik: @drpriono1 @jokowi @budigsadikin makan tuh booster 🤣 https://t.co/1az8qyphlz,"Jakarta, Indonesia","['rt', 'gratisterbaik', 'drpriono1', 'jokowi', 'budigsadikin', 'makan', 'tuh', 'booster', 'https', 't', 'co', '1az8qyphlz']",negatif
873,2023-04-10 20:49:25.102487562,User_872,@erickthohir @jokowi bilang aja pencitraan kek gini..rakyat diberi recehan itupun segelintir sementara uang rakyat… https://t.co/snyuju8xs2,"Bekasi, Indonesia","['erickthohir', 'jokowi', 'bilang', 'aja', 'citra', 'kek', 'gin', 'rakyat', 'beri', 'receh', 'itu', 'gelintir', 'uang', 'rakyat', 'https', 't', 'co', 'snyuju8xs2']",negatif
874,2023-04-10 20:50:51.071641791,User_873,"@erickthohir @jokowi mas ...itu klw mnurut bahasa sunda mah ngolo ,...... 🤣🤣","Jakarta, Indonesia","['erickthohir', 'jokowi', 'mas', 'itu', 'klw', 'mnurut', 'bahasa', 'sunda', 'mah', 'ngolo']",positif
875,2023-04-10 20:52:17.040796019,User_874,"presiden pak @jokowi tegur zulhas saya minta fokus kerja,klo masih ngeyel reshuffle aja pak, 🙏❤️🇮🇩 https://t.co/ywujwigcil","Bandung, Indonesia","['presiden', 'pak', 'jokowi', 'tegur', 'zulhas', 'minta', 'fokus', 'kerja', 'klo', 'ngeyel', 'reshuffle', 'aja', 'pak', 'https', 't', 'co', 'ywujwigcil']",positif
876,2023-04-10 20:53:43.009950248,User_875,@onyikz @ipinzant @fredmansel @iqbaal_7 @detikcom @jokowi emang indonesia punya nenek moyang loe??..kok ngusir orang,"Bekasi, Indonesia","['onyikz', 'ipinzant', 'fredmansel', 'iqbaal', '7', 'detikcom', 'jokowi', 'emang', 'indonesia', 'punya', 'nenek', 'moyang', 'loe', 'kok', 'ngusir', 'orang']",negatif
877,2023-04-10 20:55:08.979104477,User_876,@dewi_unik @cak_hariy @jokowi @zul_hasan lunyu thok,"Surabaya, Indonesia","['dewi', 'unik', 'cak', 'hariy', 'jokowi', 'zul', 'hasan', 'lunyu', 'thok']",netral
878,2023-04-10 20:56:34.948258706,User_877,"rt @theowl168: soal pengganti wakil ketua kpk, presiden: masih dalam proses
presiden @jokowi merespons pertanyaan awak media terkait pengg…","Surabaya, Indonesia","['rt', 'theowl168', 'soal', 'ganti', 'wakil', 'ketua', 'kpk', 'presiden', 'proses', 'presiden', 'jokowi', 'respons', 'tanya', 'awak', 'media', 'kait', 'pengg']",positif
879,2023-04-10 20:58:00.917412935,User_878,@kimi58486332 @jokowi yo ndak tau kok tanya saya 🤣,"Bekasi, Indonesia","['kimi58486332', 'jokowi', 'yo', 'ndak', 'tau', 'kok', 'tanya']",negatif
880,2023-04-10 20:59:26.886567164,User_879,"tepat pukul 08.00 wib, presiden jokowi dan ibu iriana tiba di pasar petisah dan langsung disambut hangat oleh para… https://t.co/7prrenvmj2","Jakarta, Indonesia","['tepat', 'pukul', '08', '00', 'wib', 'presiden', 'jokowi', 'ibu', 'iriana', 'tiba', 'pasar', 'petisah', 'langsung', 'sambut', 'hangat', 'para', 'https', 't', 'co', '7prrenvmj2']",positif
881,2023-04-10 21:00:52.855721393,User_880,@metro_tv @jokowi gitu donk bosen setiap kunjungan sambil tebar baliho calon-calon. mantap pak @jokowi,"Bekasi, Indonesia","['metro', 'tv', 'jokowi', 'gitu', 'donk', 'bosen', 'kunjung', 'tebar', 'baliho', 'calon', 'mantap', 'pak', 'jokowi']",positif
882,2023-04-10 21:02:18.824875621,User_881,@indram22416683 @erickthohir @jokowi seperti biasa ya bang,"Surabaya, Indonesia","['indram22416683', 'erickthohir', 'jokowi', 'biasa', 'bang']",positif
883,2023-04-10 21:03:44.794029850,User_882,"@koharrasmadi1 @jokowi digoreng netijen, mas kohar!
zh ora sadar kena jebakan betmen.
@jokowi kok ditantang!
kuw… https://t.co/rjpoldtq2d","Jakarta, Indonesia","['koharrasmadi1', 'jokowi', 'goreng', 'netijen', 'mas', 'kohar', 'zh', 'ora', 'sadar', 'kena', 'jebak', 'betmen', 'jokowi', 'kok', 'tantang', 'kuw', 'https', 't', 'co', 'rjpoldtq2d']",positif
884,2023-04-10 21:05:10.763184079,User_883,"suasana pasar petisah pagi itu, kamis, 7 juli 2022, lebih ramai dari biasanya. presiden joko widodo dan ibu iriana… https://t.co/2dqrmrmnrk","Bekasi, Indonesia","['suasana', 'pasar', 'petisah', 'pagi', 'itu', 'kamis', '7', 'juli', '2022', 'lebih', 'ramai', 'biasa', 'presiden', 'joko', 'widodo', 'ibu', 'iriana', 'https', 't', 'co', '2dqrmrmnrk']",positif
885,2023-04-10 21:06:36.732338308,User_884,@erickthohir @jokowi ada yg pernah reply nya di bales sama @erickthohir ?,"Jakarta, Indonesia","['erickthohir', 'jokowi', 'yg', 'pernah', 'reply', 'nya', 'bales', 'sama', 'erickthohir']",netral
886,2023-04-10 21:08:02.701492537,User_885,"@jokowi beras khusus orka,iya kan p?.","Bandung, Indonesia","['jokowi', 'beras', 'khusus', 'orka', 'iya', 'kan', 'p']",netral
887,2023-04-10 21:09:28.670646766,User_886,@unyilkucing24 @fredmansel @iqbaal_7 @detikcom @jokowi nyawa yang bungul...knpa harga bbm dibandingkan dengan ameri… https://t.co/3gvuvwsw8g,"Surabaya, Indonesia","['unyilkucing24', 'fredmansel', 'iqbaal', '7', 'detikcom', 'jokowi', 'nyawa', 'bungul', 'knpa', 'harga', 'bbm', 'banding', 'ameri', 'https', 't', 'co', '3gvuvwsw8g']",negatif
888,2023-04-10 21:10:54.639800995,User_887,pemberian vaksinasi gratis untuk seluruh karyawan pt pelni adalah bentuk kepedulian dr pemerintahan presiden… https://t.co/gg8wkxvjvr,"Bekasi, Indonesia","['beri', 'vaksinasi', 'gratis', 'seluruh', 'karyawan', 'pt', 'pelni', 'bentuk', 'peduli', 'dr', 'perintah', 'presiden', 'https', 't', 'co', 'gg8wkxvjvr']",positif
889,2023-04-10 21:12:20.608955223,User_888,@jokowi ini satu bukti pemimpin yg amanah..beliau melihat langsung pembibitan agar ketahanan kita tetap terjaga.... https://t.co/stv2jyx70c,"Bandung, Indonesia","['jokowi', 'satu', 'bukti', 'pimpin', 'yg', 'amanah', 'beliau', 'lihat', 'langsung', 'bibit', 'tahan', 'tetap', 'jaga', 'https', 't', 'co', 'stv2jyx70c']",positif
890,2023-04-10 21:13:46.578109452,User_889,@veelaarhie @ccicpolri @bobbyandhika11 @jokowi @listyosigitp @divhumas_polri gak usah berharap pada kapolri dan pol… https://t.co/jmblsiuftk,"Bandung, Indonesia","['veelaarhie', 'ccicpolri', 'bobbyandhika11', 'jokowi', 'listyosigitp', 'divhumas', 'polri', 'gak', 'usah', 'harap', 'kapolri', 'pol', 'https', 't', 'co', 'jmblsiuftk']",negatif
891,2023-04-10 21:15:12.547263681,User_890,"kasus polisi tembak polisi ini menarik untuk diikuti, kenapa tv belum ada yang wawancara irjen feedy sambo dan ist… https://t.co/dgocxfbgn4","Bekasi, Indonesia","['kasus', 'polisi', 'tembak', 'polisi', 'tarik', 'ikut', 'tv', 'wawancara', 'irjen', 'feedy', 'sambo', 'ist', 'https', 't', 'co', 'dgocxfbgn4']",positif
892,2023-04-10 21:16:38.516417910,User_891,"rt @obay_kusut1981: 🤣🤣🤣🤣 rakyat indonesia jauh lebih cerdas dari isi kepala pemerintah.
@kemenbumn @jokowi @dpr_ri @ditjenpk https://t.co/n…","Surabaya, Indonesia","['rt', 'obay', 'kusut1981', 'rakyat', 'indonesia', 'jauh', 'lebih', 'cerdas', 'isi', 'kepala', 'perintah', 'kemenbumn', 'jokowi', 'dpr', 'ri', 'ditjenpk', 'https', 't', 'co', 'n']",negatif
893,2023-04-10 21:18:04.485572139,User_892,minta donasi utk menggugat proses vaksin yg dibuat pemerintah! @jokowi @pdi_perjuangan minta transfernya via bank… https://t.co/qwtwaky9w0,"Jakarta, Indonesia","['minta', 'donasi', 'utk', 'gugat', 'proses', 'vaksin', 'yg', 'buat', 'perintah', 'jokowi', 'pdi', 'juang', 'minta', 'transfer', 'via', 'bank', 'https', 't', 'co', 'qwtwaky9w0']",negatif
894,2023-04-10 21:19:30.454726368,User_893,"ku harus ngetag siapa ya supaya akunnya ketutup terus orang-orang di dalamnya kena karma, gituh?! pak @jokowi tolong 😭","Surabaya, Indonesia","['ku', 'ngetag', 'siapa', 'akun', 'tutup', 'terus', 'orang', 'dalam', 'kena', 'karma', 'gituh', 'pak', 'jokowi']",negatif
895,2023-04-10 21:20:56.423880597,User_894,@hyang_wisnu @kemkominfo @platejohnny @jokowi kementerian lain anggaran di kurangi. namun @kemkominfo bersama denga… https://t.co/2hzquhjiau,"Surabaya, Indonesia","['hyang', 'wisnu', 'kemkominfo', 'platejohnny', 'jokowi', 'menteri', 'anggar', 'kurang', 'kemkominfo', 'sama', 'denga', 'https', 't', 'co', '2hzquhjiau']",positif
896,2023-04-10 21:22:22.393034825,User_895,@genbewise @erickthohir @jokowi yg penting pencitraan dulu walau tujuannya baik🤭,"Bekasi, Indonesia","['genbewise', 'erickthohir', 'jokowi', 'yg', 'penting', 'citra', 'dulu', 'tuju', 'baik']",negatif
897,2023-04-10 21:23:48.362189054,User_896,@goal_id @jokowi tolllong paaaak,"Bekasi, Indonesia","['goal', 'id', 'jokowi', 'tolllong', 'paaaak']",positif
898,2023-04-10 21:25:14.331343283,User_897,"@pakguruhonorer @jokowi dan dia lupa apa yang sudah dia katakan, karena bisa jadi dia cuma disuruh baca","Bekasi, Indonesia","['pakguruhonorer', 'jokowi', 'lupa', 'apa', 'kata', 'jadi', 'cuma', 'suruh', 'baca']",negatif
899,2023-04-10 21:26:40.300497512,User_898,"@jumianto_rk @aprilialin @zul_hasan @jokowi orang yg sudah terlihat gak amanah di minggu pertama masa probation, dimana2 sih langsung pecat.","Surabaya, Indonesia","['jumianto', 'rk', 'aprilialin', 'zul', 'hasan', 'jokowi', 'orang', 'yg', 'lihat', 'gak', 'amanah', 'minggu', 'pertama', 'masa', 'probation', 'dimana2', 'sih', 'langsung', 'pecat']",negatif
900,2023-04-10 21:28:06.269651741,User_899,@erickthohir @jokowi lah itu tugas nya sekelas presiden cuma buat lingkungan rt kah?,"Bekasi, Indonesia","['erickthohir', 'jokowi', 'lah', 'tugas', 'nya', 'kelas', 'presiden', 'cuma', 'buat', 'lingkung', 'rt', 'kah']",negatif
901,2023-04-10 21:29:32.238805970,User_900,@fredmansel @iqbaal_7 @detikcom @jokowi kalo negara punya anda ya gpp suruh pindah . anda siapa?,"Jakarta, Indonesia","['fredmansel', 'iqbaal', '7', 'detikcom', 'jokowi', 'kalo', 'negara', 'punya', 'gpp', 'suruh', 'pindah', 'siapa']",negatif
902,2023-04-10 21:30:58.207960199,User_901,@jokowi @julbayur3 seperti mentri perdagangan iya kan pak?,"Bandung, Indonesia","['jokowi', 'julbayur3', 'tri', 'dagang', 'iya', 'kan', 'pak']",netral
903,2023-04-10 21:32:24.177114427,User_902,@yudhi_laksana @erickthohir @jokowi nah itu yg kita ga hbis pikir,"Bandung, Indonesia","['yudhi', 'laksana', 'erickthohir', 'jokowi', 'nah', 'yg', 'ga', 'hbis', 'pikir']",negatif
904,2023-04-10 21:33:50.146268656,User_903,@penjagajokowi1 @jokowi presiden indonesia yang berprestasi dan di akui dunia,"Bandung, Indonesia","['penjagajokowi1', 'jokowi', 'presiden', 'indonesia', 'prestasi', 'aku', 'dunia']",positif
905,2023-04-10 21:35:16.115422885,User_904,@jokowi catatan demokrasi di tv one. di sana ada sependapat dengan pernyataan pa ramli rizal karena saya mengalami… https://t.co/b4dtkgnkkp,"Jakarta, Indonesia","['jokowi', 'catat', 'demokrasi', 'tv', 'one', 'sana', 'dapat', 'nyata', 'pa', 'ramli', 'rizal', 'alami', 'https', 't', 'co', 'b4dtkgnkkp']",positif
906,2023-04-10 21:36:42.084577114,User_905,@kangerryudha @drsito3 @jokowi piye toh. dia itu di komenin krn kapasitas dia pejabat. aneh lu,"Bekasi, Indonesia","['kangerryudha', 'drsito3', 'jokowi', 'piye', 'toh', 'komenin', 'krn', 'kapasitas', 'jabat', 'aneh', 'lu']",negatif
907,2023-04-10 21:38:08.053731343,User_906,@jokowi assalamualaikum bapak presiden mbok d sukani pekerjaan bapak saya orang proyek yg biasa borong tenaga sudah… https://t.co/rqsmrhqk0h,"Bekasi, Indonesia","['jokowi', 'assalamualaikum', 'bapak', 'presiden', 'mbok', 'd', 'sukan', 'kerja', 'bapak', 'orang', 'proyek', 'yg', 'biasa', 'borong', 'tenaga', 'sudah', 'https', 't', 'co', 'rqsmrhqk0h']",netral
908,2023-04-10 21:39:34.022885572,User_907,@jumianto_rk @dimaselagie @zul_hasan @jokowi kalau @zul_hasan gk becus segera diganti saja pak @jokowi kerja koq malah promosi anaknya.,"Surabaya, Indonesia","['jumianto', 'rk', 'dimaselagie', 'zul', 'hasan', 'jokowi', 'kalau', 'zul', 'hasan', 'gk', 'becus', 'segera', 'ganti', 'pak', 'jokowi', 'kerja', 'koq', 'malah', 'promosi', 'anak']",negatif
909,2023-04-10 21:40:59.992039801,User_908,"@dimaselagie @maya83206301 @jokowi kalok kita lihat dari rekam jejak lama,,zulkifli hasan emang jelek'
tpi kita be… https://t.co/opcjxpub3p","Bekasi, Indonesia","['dimaselagie', 'maya83206301', 'jokowi', 'kalok', 'lihat', 'rekam', 'jejak', 'lama', 'zulkifli', 'hasan', 'emang', 'jelek', 'tpi', 'be', 'https', 't', 'co', 'opcjxpub3p']",positif
910,2023-04-10 21:42:25.961194029,User_909,@erickthohir @jokowi hadeuhhhhh..ilmu ekonominye cetek amat..,"Bekasi, Indonesia","['erickthohir', 'jokowi', 'hadeuhhhhh', 'ilmu', 'ekonominye', 'cetek', 'amat']",netral
911,2023-04-10 21:43:51.930348258,User_910,bagaimana mungkin seorang ajudan melecehkan seorang istri jenderal? sedang binatang peliharaanya saja ajudan harus… https://t.co/udw7a5cg7o,"Bandung, Indonesia","['bagaimana', 'mungkin', 'orang', 'ajudan', 'leceh', 'orang', 'istri', 'jenderal', 'sedang', 'binatang', 'peliharaanya', 'ajudan', 'harus', 'https', 't', 'co', 'udw7a5cg7o']",negatif
912,2023-04-10 21:45:17.899502487,User_911,@olshop90069898 @erickthohir @jokowi hahhaha iya bang,"Bekasi, Indonesia","['olshop90069898', 'erickthohir', 'jokowi', 'hahhaha', 'iya', 'bang']",netral
913,2023-04-10 21:46:43.868656716,User_912,"semoga kasus ini bisa terang benderang di ungkap ke publik.
masyarakat hanya perlu mengetahui apa yg sebenarnya ter… https://t.co/qpgwtdu9fe","Bandung, Indonesia","['moga', 'kasus', 'terang', 'benderang', 'ungkap', 'publik', 'masyarakat', 'perlu', 'tahu', 'apa', 'yg', 'benar', 'ter', 'https', 't', 'co', 'qpgwtdu9fe']",positif
914,2023-04-10 21:48:09.837810945,User_913,@erickthohir @jokowi duh...mosok ngene seh,"Jakarta, Indonesia","['erickthohir', 'jokowi', 'duh', 'mosok', 'ngene', 'seh']",negatif
915,2023-04-10 21:49:35.806965174,User_914,"@iqbaal_7 @detikcom @jokowi kalau baca berita yg lengkap jadi gak kelihatan bego, malaysia menahan harga bbm terseb… https://t.co/bftald1ab6","Bekasi, Indonesia","['iqbaal', '7', 'detikcom', 'jokowi', 'kalau', 'baca', 'berita', 'yg', 'lengkap', 'jadi', 'gak', 'lihat', 'bego', 'malaysia', 'tahan', 'harga', 'bbm', 'terseb', 'https', 't', 'co', 'bftald1ab6']",positif
916,2023-04-10 21:51:01.776119402,User_915,"jokowi pro ekonomi rakyat - gejolak global beriimplikasi ke sektor perumahan
@jokowi https://t.co/otbqktkrzh","Jakarta, Indonesia","['jokowi', 'pro', 'ekonomi', 'rakyat', '-', 'gejolak', 'global', 'beriimplikasi', 'sektor', 'rumah', 'jokowi', 'https', 't', 'co', 'otbqktkrzh']",positif
917,2023-04-10 21:52:27.745273631,User_916,"@genbewise @erickthohir @jokowi owh jadi memberi bantuan dapat memacu pertumbuhan ekonomi?
kabarnya sejak beliau m… https://t.co/sbgrsknack","Bekasi, Indonesia","['genbewise', 'erickthohir', 'jokowi', 'owh', 'jadi', 'beri', 'bantu', 'pacu', 'tumbuh', 'ekonomi', 'kabar', 'sejak', 'beliau', 'm', 'https', 't', 'co', 'sbgrsknack']",netral
918,2023-04-10 21:53:53.714427860,User_917,@panca66 klo smua orang d belakang pak @jokowi belanja dan investasi semua d indo. bangkrut jauh bayangan https://t.co/gxq4u229hc,"Surabaya, Indonesia","['panca66', 'klo', 'smua', 'orang', 'd', 'belakang', 'pak', 'jokowi', 'belanja', 'investasi', 'semua', 'd', 'indo', 'bangkrut', 'jauh', 'bayang', 'https', 't', 'co', 'gxq4u229hc']",negatif
919,2023-04-10 21:55:19.683582089,User_918,"@genbewise @erickthohir @jokowi itu salah satu pasar dgn roda perputaran uang nya triliunan. tanah abang aja kalah.
udah mirip belum","Bekasi, Indonesia","['genbewise', 'erickthohir', 'jokowi', 'salah', 'satu', 'pasar', 'dgn', 'roda', 'putar', 'uang', 'nya', 'triliun', 'tanah', 'abang', 'aja', 'kalah', 'udah', 'mirip']",negatif
920,2023-04-10 21:56:45.652736318,User_919,"@oshiiiiiinnn_50 @erickthohir @jokowi hhhahaa
saumur saya gen kakara 2019 kamari miluan nyoblos presiden
ehh hasiln… https://t.co/i0ryevykf8","Jakarta, Indonesia","['oshiiiiiinnn', '50', 'erickthohir', 'jokowi', 'hhhahaa', 'saumur', 'gen', 'kakara', '2019', 'kamar', 'milu', 'nyoblos', 'presiden', 'ehh', 'hasiln', 'https', 't', 'co', 'i0ryevykf8']",negatif
921,2023-04-10 21:58:11.621890547,User_920,"@pbpgri_official @eka_harijanto @kemdikbud_ri @darmaningtyas @iwanpranoto @jokowi mohon maaf bpk/ibuk, tolong diada… https://t.co/w59wjoherr","Bekasi, Indonesia","['pbpgri', 'official', 'eka', 'harijanto', 'kemdikbud', 'ri', 'darmaningtyas', 'iwanpranoto', 'jokowi', 'mohon', 'maaf', 'bpk', 'ibuk', 'ada', 'https', 't', 'co', 'w59wjoherr']",netral
922,2023-04-10 21:59:37.591044776,User_921,"china membangun dgn printing money berdasarkan project.
@jokowi membangun berdasarkan utang.
jelas kan sampai dim… https://t.co/ijdxesmgym","Bandung, Indonesia","['china', 'bangun', 'dgn', 'printing', 'money', 'dasar', 'project', 'jokowi', 'bangun', 'dasar', 'utang', 'jelas', 'kan', 'dim', 'https', 't', 'co', 'ijdxesmgym']",negatif
923,2023-04-10 22:01:03.560199004,User_922,@jokowi lanjutin impor cuk 😅🤣🤣,"Jakarta, Indonesia","['jokowi', 'lanjutin', 'impor', 'cuk']",positif
924,2023-04-10 22:02:29.529353233,User_923,@_pointbroo @jokowi malu²in 😞😞,"Jakarta, Indonesia","['pointbroo', 'jokowi', 'malu', 'in']",negatif
